image,caption
300314926_0b2e4b64f5.jpg,A man is waterskiing on one ski and jumping out of the water
3003612178_8230d65833.jpg,A stocky woman with black hair stands smiling and waving among dried corn stalks
3003691049_f4363c2d5c.jpg,A dog corners a little girl next to a police cruiser
300371487_daec5d11ab.jpg,A brown dog running after a red ball
3004287781_c041c09c16.jpg,A group of people who look very excited about something stand outdoors
3004290523_d1319dfdb4.jpg,A man with a cast films some video while another man smiles
3004291093_35d6fd8548.jpg,A man has bleached tips in his Afro style hair and is on a cellphone
3004291289_c4892898ae.jpg,A girl with long hair wearing an Obama t-shirt
3004359992_f6b3617706.jpg,Cheerleaders throw girl in air
3004823335_9b82cbd8a7.jpg,The black and white dog is running on the grass
300500054_56653bf217.jpg,Four people are playing soccer in a desolate field with a tree nearby
3005123298_d3017d5f5d.jpg,An excited supporter of the Obama ticket for the 2008 presidential election
3005124440_c096b310fb.jpg,Three democrat supporters hold signs for an election
3005126574_49c28ffbee.jpg,A man with black skin and short hair wears a necklace and gray shirt
300539993_eede2d6695.jpg,A brown and black dog laying down and gnawing on the end of a stick
300550441_f44ec3701a.jpg,a woman walks on boards
300577374_bfccb0430b.jpg,People walk through a square
300577375_26cc2773a1.jpg,A cop stands in front of a car on a busy street
3005872315_e6771763bd.jpg,Someone fires a bullet from a handgun into the woods
300594071_3450444752.jpg,a large woman sits in a port a john
3006093003_c211737232.jpg,The man in glasses carrying an Obama poster is talking on a cellphone
3006094603_c5b32d2758.jpg,A young man touts an Obama t-shirt
3006095077_1992b677f8.jpg,Two men wearing hats
3006217970_90b42e6b27.jpg,A small race car with advertising is driving on a rainy track
3006926228_cf3c067b3e.jpg,A man is raising his hand in the air and has a t-shirt with the united states on it
3007214949_a4b027f8a3.jpg,Two children bounce on a trampoline
300765528_8c8f709dda.jpg,A group of brides in white gowns hold red flowers on the side of a street
3008370541_ce29ce49f0.jpg,A black lab runs headlong into a lake surrounded by farmland
3009018821_ba47396e24.jpg,Woman playing badminton in the pool while another woman looks on
3009035153_715e39b440.jpg,A boy jumping with a sunset in the background
3009047603_28612247d2.jpg,Boy leaning backward to kick a soccer ball in midair
300922408_05a4f9938c.jpg,"A black man and a large , golden dog are on the beach"
3009383694_e045c6169e.jpg,A view from below of a man bungee jumping
3009644534_992e9ea2a7.jpg,a closeup photo of a small dog with a holey ball in his mouth
3012513414_86180c44cb.jpg,Man on skis attempting to jump over a snow pile
3013469764_30e84e9a0d.jpg,An ATV racer blasts down the track sending dirt flying everywhere
3014015906_fdba461f36.jpg,Three people walking along a stream in a jungle
3014080715_f4f0dbb56e.jpg,A team of dogs pulling a sled
3014169370_fc4059352e.jpg,A man in yellow standing between two waterfalls
3014546644_d53db746ec.jpg,A black and white dog on an orange leash jumps in a field
3014773357_f66bd09290.jpg,Two white swans on the water
3014986976_0e7b858970.jpg,A large group of people all driving Jeeps down a two lane path
3015368588_ef0a06076d.jpg,Two men playing baseball with the one in the black and red jersey running toward base
3015863181_92ff43f4d8.jpg,Two people at the bowling alley
3015891201_2c1a9e5cd7.jpg,Two women hold a promotional poster from a movie
3015898903_70bebb8903.jpg,Man with red marks around mouth standing with two women who are wearing black
3016178284_ec50a09e8c.jpg,A child wearing a bicycle helmet and uniform is riding a bike
3016200560_5bf8a70797.jpg,A white dog is running over a bridge
3016521240_2ef20834b6.jpg,A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit
3016606751_0e8be20abd.jpg,A man leaping into the air with a mountain vista behind him
3016651969_746bd36e68.jpg,People are walking on a street outside of a building
3016708786_3591106cca.jpg,The three people are playing around with a fake knife
3016726158_4d15b83b06.jpg,three people posing for the picture with big smiles and blood on the faces of two people
3016741474_72b4355198.jpg,a couple posing with a plastic orange and white tiger
3016759846_062663f8ab.jpg,Two children are dressed up like characters in Michael Jackson 's ' Thriller ' video
3017203816_5dc2a6b392.jpg,A man and woman dressed in costume pose for the camera
3017220118_6a9212dfdb.jpg,Two women looking at the camera and a man looking away
3017373346_3a34c3fe9d.jpg,A black and brown dog playing in the water at a beach
3017521547_f5ef8848e3.jpg,Two girls are fighting over a ball during a game
3017656907_c3b137e070.jpg,A group of speed skaters making a turn with a blue advertisement behind them
3018304737_0a46fc5f1d.jpg,A surfboarder going down a wave
3018467501_a03d404413.jpg,Young girls play together with glee and joy
3018847610_0bf4d7e43d.jpg,A professional wrestler takes a flying leap onto another wrestler
3019199755_a984bc21b1.jpg,A race car driver smiles and gives the thumbs up before a race
3019473225_8e59b8ec4e.jpg,A dog eating a pine cone
3019609769_c7809177f6.jpg,A poor family is leaving their home with only a few belongings
3019667009_20db160195.jpg,A boy dances as another boy stands on a short brick wall
3019842612_8501c1791e.jpg,A skateboarder in a light green shirt
3019857541_3de3e24f54.jpg,The small brown dog is amidst the potted plants and fallen leaves
3019917636_4e0bb0acc4.jpg,A woman is riding a blue bicycle in a park
3019923691_3b3c5a4766.jpg,A brown dog is shaking off after getting wet
3019986034_7453777274.jpg,A woman in black tights is holding a fiddle
3021318991_fa28e3bca7.jpg,A girl in an orange uniform hits a ball in field hockey
3021780428_497542a072.jpg,A young boy pushes a large man in a wheelchair
302241178_a582c1b953.jpg,"The dog is holding a branch , swimming in the river"
3023178539_836b50cd43.jpg,The boys dressed in athletic wear perform exercises on the grass
3024022266_3528c16ed8.jpg,A young male surfing
3024172109_a10198e1dd.jpg,a young man jumping through the air near a staircase
3025315215_a5d367971a.jpg,The dog is running through a tunnel
3025334206_76888792e5.jpg,Two dog with trees in the background
3025438110_40af7e6a80.jpg,A wmoan is jumping off land and into a ditch
3025495499_b15797b452.jpg,Female tennis player dressed in green hits yellow ball
3025513877_1a6160070d.jpg,A person in a red hat stand watches the onrushing waves
3025546819_ce031d2fc3.jpg,The black and white dog is in the brown grass with a ball in his mouth
3025549604_38b86198f5.jpg,Four small children sit on tall stools at a restaurant bar
3026102616_3cf350af9e.jpg,A dog is standing up against the kitchen counters trying to get into bags
3027009366_c8362521e8.jpg,A group of men play soccer on the field
3027365101_3818be6e16.jpg,Person on bicycle doing a trick on white fencing
3027397797_4f1d305ced.jpg,A teenager wearing striped shorts and no shirt is skateboarding down a road a long the ocean
3027399066_ca85495775.jpg,A group of greyhounds racing with jerseys and muzzles
3027850131_a7772e0ba0.jpg,A surfer on a wave with two others in the background
3028095878_07341efc9c.jpg,A man sitting on a soccer field drinking a bottle of water
3028404926_2bd27e3e83.jpg,A child turning a crank with benches behind him
3028561714_83fb921067.jpg,A white and brown dog runs in a field
3028969146_26929ae0e8.jpg,A golden retriever running on short grass wearing an orange outfit
3029043380_b28644ea5d.jpg,A female tennis player readies herself
3029463004_c2d2c8f404.jpg,A surfer rides the waves
3029472296_d429b1586c.jpg,Two men in red shirts walking on the walls of a white building
3029715635_43ab414dfb.jpg,A dog is running with a blue bone in its mouth
302983277_69a4e732e4.jpg,Man sitting on brown horse with mountains in background
3029928396_99ac250788.jpg,A boy in a pumpkin patch making a funny face with his arms in the air
3030079705_0dee8a3e89.jpg,"The little girl tackles a man and makes the universal sign for "" Touchdown ! """
3030223792_02b6f2be99.jpg,A woman is flying through the air and landing on a bed
3030294889_78b2ccbe51.jpg,Killer whales perform for a crowd
3030566410_393c36a6c5.jpg,A woman slides down a purple water slide with a small boy on her lap into a pool
3030793171_55cd646eed.jpg,A brown dog runs in the grass with a wooden fence behind
3030823649_3b7b6c728d.jpg,Shepherd dog catches tennis ball
3030824089_e5a840265e.jpg,A big black and brown dog plays outdoors
3030962048_f71948226c.jpg,an elderly woman smiles for the camera
3031263767_2e3856130e.jpg,A woman is carrying her child while sifting through shallow water
3032790880_d216197d55.jpg,two soccer players kick a soccer ball
3033210806_3ffc0a231a.jpg,A woman in a maroon scarf sits and looks out over a white rail
3033257301_e2c8a39b04.jpg,three women wearing bright colored dresses hold hands
3033612929_764d977bd5.jpg,A small white dog is carrying something blue in its mouth and a bigger brown and black dog is carrying something orange in its mouth
3033668641_5905f73990.jpg,A man with all his equipment rock climbing
3033686219_452b172ab0.jpg,a black lab sits in the sand
3033741581_136889ac73.jpg,A shirtless child is bent over playing in shallow pool water
3033825101_44a4390f16.jpg,A baseball pitcher is bowling the ball
3034585889_388d6ffcc0.jpg,A man on a dirt bike zipping away while another one slips to the ground and a third man in a yellow jacket looks on
3035118753_69287079dc.jpg,the little boy sitting next to the girl is covering his face with his hand
3035785330_2fd5e32bb1.jpg,A child is riding on a man 's back
3035949542_cb249790f5.jpg,Two people play soccer while three people watch
3036033157_522a43a550.jpg,A black and white dog is carrying a blue ball through the yard of a house in a tropical location
303607405_f36edf16c6.jpg,a dog shakes dry
3036382555_30b7312cf3.jpg,Little girls who are dressed up play in the falling autumn leaves
3036596725_541bbe0955.jpg,A white greyhound dog wearing a muzzle runs around a track
3036641436_d6594fc45f.jpg,A boy sits between two girls on a swing
3036971334_78187a9570.jpg,Four people are cavorting on the rocks at a river 's edge
3037558954_20115165e3.jpg,A man stands on a sailboat in the water
303795791_98ebc1d19a.jpg,One small dog chases another across grass
3038045802_93f2cd5fbc.jpg,a snowboarder is up in the air having taken off from a big jump in a tournament
3038760935_9a713510eb.jpg,Two small white and brown dogs bound in unison
3038941104_17ee91fc03.jpg,A man wearing green jumps with his skateboard in the street
3039209547_81cc93fbec.jpg,A man wearing carpenters pants and a green hooded sweatshirt walks down the street
3039214579_43ef79f931.jpg,a man wearing a yellow bike helmet walking his yellow bike along a sidewalk
3039675864_0b7961844d.jpg,A person rides a moped while women sit on a bench surrounded by pigeons
3040033126_9f4b88261b.jpg,The dog is leaping into the water
3040051410_6205682ba3.jpg,A man looks at a woman and she smiles
3040575300_0e4328d205.jpg,Two surfers on riding a small wave
3041170372_c4376cd497.jpg,A mountain biker jumps a rock on a mountain
3041348852_872c027c16.jpg,Several dogs in muzzles are racing on the grass
3041384194_04316bd416.jpg,A very pale redheaded teen has her hand to her face thinking
3041487045_b48ac7ed08.jpg,A yellow dog is trotting through the leaves
3041645937_ff7591d134.jpg,A white man in a jacket looks to his left
3041689520_c481bdb20e.jpg,Three naked little boys are playing in a river and are covered in mud ; one is standing up
3042173467_14394234da.jpg,Two smiling women in backless dresses facing away from the camera have their heads turned to look behind them
3042380610_c5ea61eef8.jpg,Six people standing behind electrical equipment
3042381160_ffe2b16808.jpg,A person working on a computer with other equipment with three other individuals in the background talking
3042405316_ba3a01926b.jpg,A young girl is diving into a pile of brown leaves in the yard
3042483842_beb23828b9.jpg,"A man wearing glasses , a blue shirt with a black jacket and a smile"
3042484940_0975a5e486.jpg,A man holds up an electronic device while he and another male look on
3042488474_0d2ec81eb8.jpg,Two men dressed in blue face each other
3042679440_010b2c596c.jpg,Blurry people walking in the city at night
3043266735_904dda6ded.jpg,An older woman wearing a hat reads a book
3043501068_be58ac47e1.jpg,Man on a motorcycle performing a trick high in the air
3043685748_130db75e3b.jpg,A group of men on motorcycles round the corner on a racetrack
3043904009_3b5e0412cd.jpg,two men stand behind a table containing computers and microphones
3043908909_bb54d2c08e.jpg,A gathering of people with computers and videocameras
304408047_98bab3ea64.jpg,"Two brown dogs in a grassy field , one jumping for a ball"
3044359043_627488ddf0.jpg,The furry black and white dog is running through a shallow pool
3044500219_778f9f2b71.jpg,Four woman wearing formal gowns pose together and smile
3044536048_e615466e7f.jpg,A man parasurfs in the ocean
3044745642_1d0784ff29.jpg,"At the bottom of a set of stairs , there are two men and a tent"
3044746136_8b89da5f40.jpg,A classroom of students watching a presentation
